Date,Saudi Arabia,Israel,Turkey,South Africa,Egypt
2023-05-31,0.3332121670246124,0.1999273002147674,0.3574457764625549,0.1817520856857299,0.2362777143716812
2023-06-30,0.2079637944698333,0.1651477217674255,0.1590311378240585,0.1223316416144371,0.1039818972349166
2023-07-31,0.0931445583701133,0.316691517829895,0.4781420826911926,0.1117734760046005,0.0869349241256713
2023-08-31,0.2669578790664673,0.1698822975158691,0.3276301324367523,0.1334789395332336,0.0788739249110221
2023-09-30,0.2480488866567611,0.1996490955352783,0.387198269367218,0.1149494796991348,0.1270494312047958
2023-10-31,0.7941721081733704,4.335104942321777,0.4060428738594055,0.0656834095716476,1.6361138820648191
2023-11-30,0.2941360473632812,3.1854307651519775,0.2252957075834274,0.0563239268958568,1.20783531665802
2023-12-31,0.276776522397995,2.45236873626709,0.2124098837375641,0.1158599406480789,0.9204428195953368
2024-01-31,0.563697874546051,2.780909538269043,0.3444820344448089,0.3194287717342376,1.0146561861038208
2024-02-29,0.2813583612442016,2.2377805709838867,0.2486422806978225,0.1243211403489112,0.9225937128067015
2024-03-31,0.1967051923274994,1.8871403932571411,0.2335874140262603,0.1167937070131301,0.6577329635620117
2024-04-30,0.3923802375793457,2.911208152770996,0.2531485259532928,0.1392316967248916,0.6961584687232971
2024-05-31,0.2569121718406677,1.7494494915008545,0.1773917227983474,0.1835086792707443,0.7095668911933899
2024-06-30,0.1521683931350708,1.5153436660766602,0.1711894422769546,0.1141263023018837,0.4691858887672424
2024-07-31,0.1416430622339248,1.07771897315979,0.1478014588356018,0.0554255433380603,0.2771277129650116
2024-08-31,0.2595265209674835,1.8799848556518557,0.2215470373630523,0.0696290656924247,0.7912393808364868
2024-09-30,0.1496324241161346,1.8476351499557495,0.2732418179512024,0.0715633332729339,0.4684145450592041
2024-10-31,0.3029553592205047,2.095956563949585,0.2782243192195892,0.1545690596103668,0.2720415592193603
2024-11-30,0.2140923142433166,1.4104905128479004,0.2770606279373169,0.0944524928927421,0.2077954858541488
2024-12-31,0.3407747447490692,1.613464117050171,1.1961889266967771,0.1043187975883483,0.257319688796997
2025-01-31,0.2446828484535217,1.0289227962493896,0.2070393413305282,0.0815609544515609,0.3136959671974182
2025-02-28,0.6876095533370972,0.977484166622162,0.283133327960968,0.0741539672017097,0.3640285730361938
2025-03-31,0.7948748469352722,1.192312240600586,0.3321864902973175,0.0830466225743293,0.4330288171768188
2025-04-30,0.2611441612243652,1.1235272884368896,0.2732904255390167,0.1153892874717712,0.2429248094558715
2025-05-31,0.6566989421844482,1.8411023616790771,0.6918792128562927,0.0938141271471977,0.2873057723045349
2025-06-30,0.4611741304397583,4.150567054748535,0.6481366157531738,0.0498566627502441,0.3676928877830505
2025-07-31,0.194833755493164,1.7597888708114624,0.3582427203655243,0.0502796806395053,0.3205329775810241
2025-08-31,0.1932297945022583,1.374078631401062,0.2433264106512069,0.0787232518196106,0.300579696893692
2025-09-30,0.2632889747619629,1.3022130727767944,0.2846367359161377,0.0782750993967056,0.2704049050807953
2025-10-31,0.2215359807014465,1.443340539932251,0.4699248075485229,0.1074113845825195,0.5169172883033752
2025-11-30,0.2016383111476898,0.5797101259231567,0.3150598704814911,0.2457466870546341,0.1890359222888946
2025-12-31,0.1512461304664611,0.6510159969329834,0.2301571667194366,0.0394555144011974,0.1643979698419571
2026-01-31,0.336931437253952,1.1667810678482056,0.3743682503700256,0.0623947083950042,0.1996630728244781
2026-02-28,0.3375651240348816,1.10075581073761,0.3742569983005523,0.0513686053454875,0.2421662807464599
